Date,Maximum,Minimum,Average,Departure,HDD,CDD,Precipitation,New Snow,Snow Depth
2011-05-04,91,62,76.5,11.4,0,12,0,0,0
2011-05-05,84,57,70.5,5.3,0,6,0,0,0
2011-05-06,75,57,66,0.8,0,1,0,0,0
2011-05-07,70,58,64,-1.3,1,0,0,0,0
2011-05-08,67,55,61,-4.4,4,0,0,0,0
2011-05-09,69,55,62,-3.4,3,0,0.03,0,0
2011-05-10,69,53,61,-4.5,4,0,0,0,0
2011-05-11,73,56,64.5,-1,0,0,0,0,0
2011-05-12,76,56,66,0.4,0,1,0,0,0
2011-05-13,74,58,66,0.3,0,1,0,0,0
2011-05-14,67,57,62,-3.7,3,0,0,0,0
2011-05-15,66,53,59.5,-6.3,5,0,0.07,0,0
2011-05-16,65,51,58,-7.8,7,0,0,0,0
2011-05-17,66,51,58.5,-7.3,6,0,0.18,0,0
2011-05-18,67,53,60,-5.9,5,0,0.17,0,0
2011-05-19,70,56,63,-2.9,2,0,0,0,0
2011-05-20,72,54,63,-3,2,0,0,0,0
2011-05-21,73,55,64,-2,1,0,0,0,0
2011-05-22,70,58,64,-2.1,1,0,0,0,0
2011-05-23,68,56,62,-4.2,3,0,0,0,0
2011-05-24,71,53,62,-4.2,3,0,0,0,0
2011-05-25,75,56,65.5,-0.8,0,1,0,0,0
2011-05-26,73,57,65,-1.4,0,0,0,0,0
2011-05-27,75,57,66,-0.4,0,1,0,0,0
2011-05-28,73,57,65,-1.5,0,0,0,0,0
2011-05-29,73,56,64.5,-2.1,0,0,0,0,0
2011-05-30,76,56,66,-0.7,0,1,0,0,0
2011-05-31,72,54,63,-3.8,2,0,0,0,0
2011-06-01,69,54,61.5,-5.4,3,0,0,0,0
2011-06-02,74,55,64.5,-2.5,0,0,0,0,0
2011-06-03,77,56,66.5,-0.6,0,2,0,0,0
2011-06-04,71,57,64,-3.2,1,0,0,0,0
2011-06-05,74,56,65,-2.4,0,0,0,0,0
2011-06-06,71,57,64,-3.5,1,0,0,0,0
2011-06-07,74,57,65.5,-2.2,0,1,0,0,0
2011-06-08,70,59,64.5,-3.3,0,0,0,0,0
2011-06-09,69,58,63.5,-4.5,1,0,0,0,0
2011-06-10,69,59,64,-4.1,1,0,0,0,0
2011-06-11,69,59,64,-4.3,1,0,0,0,0
2011-06-12,71,59,65,-3.5,0,0,0,0,0
2011-06-13,73,59,66,-2.6,0,1,0,0,0
2011-06-14,76,58,67,-1.8,0,2,0,0,0
2011-06-15,78,58,68,-1,0,3,0,0,0
2011-06-16,71,61,66,-3.2,0,1,0,0,0
2011-06-17,72,60,66,-3.4,0,1,0.01,0,0
2011-06-18,74,60,67,-2.6,0,2,0,0,0
2011-06-19,69,60,64.5,-5.3,0,0,0,0,0
2011-06-20,77,60,68.5,-1.5,0,4,0,0,0
2011-06-21,80,60,70,-0.2,0,5,0,0,0
2011-06-22,77,61,69,-1.4,0,4,0,0,0
2011-06-23,79,61,70,-0.6,0,5,0,0,0
2011-06-24,77,62,69.5,-1.2,0,5,0,0,0
2011-06-25,77,61,69,-1.9,0,4,0,0,0
2011-06-26,80,59,69.5,-1.6,0,5,0,0,0
2011-06-27,82,60,71,-0.3,0,6,0,0,0
2011-06-28,78,62,70,-1.5,0,5,0,0,0
2011-06-29,75,62,68.5,-3.2,0,4,0,0,0
2011-06-30,81,60,70.5,-1.3,0,6,0,0,0
2011-07-01,85,63,74,2,0,9,0,0,0
2011-07-02,84,65,74.5,2.4,0,10,0,0,0
2011-07-03,81,63,72,-0.3,0,7,0,0,0
2011-07-04,88,63,75.5,3.1,0,11,0,0,0
2011-07-05,89,68,78.5,5.9,0,14,0,0,0
2011-07-06,85,68,76.5,3.8,0,12,0,0,0
2011-07-07,88,68,78,5.2,0,13,0,0,0
2011-07-08,84,66,75,2.1,0,10,0,0,0
2011-07-09,81,65,73,0,0,8,0,0,0
2011-07-10,79,64,71.5,-1.6,0,7,0,0,0
2011-07-11,79,63,71,-2.2,0,6,0,0,0
2011-07-12,76,64,70,-3.3,0,5,0,0,0
2011-07-13,76,63,69.5,-3.9,0,5,0,0,0
2011-07-14,74,62,68,-5.5,0,3,0,0,0
2011-07-15,78,62,70,-3.5,0,5,0,0,0
2011-07-16,77,60,68.5,-5.1,0,4,0,0,0
2011-07-17,78,60,69,-4.6,0,4,0,0,0
2011-07-18,82,62,72,-1.7,0,7,0,0,0
2011-07-19,86,63,74.5,0.8,0,10,0,0,0
2011-07-20,80,60,70,-3.7,0,5,0,0,0
2011-07-21,78,61,69.5,-4.3,0,5,0,0,0
2011-07-22,78,62,70,-3.8,0,5,0,0,0
2011-07-23,79,62,70.5,-3.3,0,6,0,0,0
2011-07-24,77,60,68.5,-5.3,0,4,0,0,0
2011-07-25,84,65,74.5,0.6,0,10,0,0,0
2011-07-26,84,65,74.5,0.6,0,10,0,0,0
2011-07-27,78,66,72,-1.9,0,7,0,0,0
2011-07-28,79,65,72,-1.9,0,7,0,0,0
2011-07-29,76,64,70,-3.9,0,5,0,0,0
2011-07-30,76,63,69.5,-4.4,0,5,0,0,0
2011-07-31,82,64,73,-0.9,0,8,0,0,0
2011-08-01,86,64,75,1.1,0,10,0,0,0
2011-08-02,85,65,75,1,0,10,0,0,0
2011-08-03,85,61,73,-1,0,8,0,0,0
2011-08-04,83,59,71,-3,0,6,0,0,0
2011-08-05,79,60,69.5,-4.5,0,5,0,0,0
2011-08-06,80,59,69.5,-4.5,0,5,0,0,0
2011-08-07,80,59,69.5,-4.5,0,5,0,0,0
2011-08-08,81,61,71,-3.1,0,6,0,0,0
2011-08-09,80,62,71,-3.1,0,6,0,0,0
2011-08-10,77,64,70.5,-3.6,0,6,0,0,0
2011-08-11,76,63,69.5,-4.6,0,5,0,0,0
2011-08-12,76,62,69,-5.2,0,4,0,0,0
2011-08-13,78,62,70,-4.2,0,5,0,0,0
2011-08-14,78,63,70.5,-3.7,0,6,0,0,0
2011-08-15,82,63,72.5,-1.7,0,8,0,0,0
2011-08-16,80,62,71,-3.3,0,6,0,0,0
2011-08-17,81,61,71,-3.3,0,6,0,0,0
2011-08-18,82,62,72,-2.3,0,7,0,0,0
2011-08-19,77,64,70.5,-3.9,0,6,0,0,0
2011-08-20,79,63,71,-3.4,0,6,0,0,0
2011-08-21,79,62,70.5,-3.9,0,6,0,0,0
2011-08-22,79,61,70,-4.4,0,5,0,0,0
2011-08-23,83,63,73,-1.4,0,8,0,0,0
2011-08-24,82,63,72.5,-2,0,8,0,0,0
2011-08-25,90,65,77.5,3,0,13,0,0,0
2011-08-26,92,69,80.5,6,0,16,0,0,0
2011-08-27,93,69,81,6.5,0,16,0,0,0
2011-08-28,87,68,77.5,3,0,13,0,0,0
2011-08-29,85,66,75.5,1,0,11,0,0,0
2011-08-30,79,62,70.5,-4,0,6,0,0,0
2011-08-31,78,59,68.5,-5.9,0,4,0,0,0
2011-09-01,77,59,68,-6.4,0,3,0,0,0
2011-09-02,76,58,67,-7.4,0,2,0,0,0
2011-09-03,76,57,66.5,-7.8,0,2,0,0,0
2011-09-04,77,59,68,-6.3,0,3,0,0,0
2011-09-05,88,64,76,1.8,0,11,0,0,0
2011-09-06,97,66,81.5,7.3,0,17,0,0,0
2011-09-07,96,70,83,8.9,0,18,0,0,0
2011-09-08,92,69,80.5,6.5,0,16,0,0,0
2011-09-09,81,64,72.5,-1.5,0,8,0,0,0
2011-09-10,75,63,69,-4.9,0,4,0,0,0
2011-09-11,78,63,70.5,-3.3,0,6,0,0,0
2011-09-12,80,60,70,-3.7,0,5,0,0,0
2011-09-13,80,63,71.5,-2.1,0,7,0,0,0
2011-09-14,77,62,69.5,-4,0,5,0,0,0
2011-09-15,79,62,70.5,-2.9,0,6,0,0,0
2011-09-16,70,64,67,-6.2,0,2,0,0,0
2011-09-17,74,62,68,-5.1,0,3,0,0,0
2011-09-18,78,58,68,-5,0,3,0,0,0
2011-09-19,74,60,67,-5.8,0,2,0,0,0
2011-09-20,78,61,69.5,-3.2,0,5,0,0,0
2011-09-21,78,61,69.5,-3,0,5,0,0,0
2011-09-22,83,60,71.5,-0.9,0,7,0,0,0
2011-09-23,79,61,70,-2.2,0,5,0,0,0
2011-09-24,71,63,67,-5.1,0,2,0,0,0
2011-09-25,71,61,66,-5.9,0,1,0,0,0
2011-09-26,75,61,68,-3.8,0,3,0,0,0
2011-09-27,84,61,72.5,0.9,0,8,0,0,0
2011-09-28,76,64,70,-1.5,0,5,0,0,0
2011-09-29,79,62,70.5,-0.8,0,6,0,0,0
2011-09-30,74,62,68,-3.1,0,3,0,0,0
2011-10-01,85,60,72.5,1.5,0,8,0,0,0
2011-10-02,82,63,72.5,1.7,0,8,0,0,0
2011-10-03,78,61,69.5,-1.2,0,5,0,0,0
2011-10-04,70,61,65.5,-5,0,1,0,0,0
2011-10-05,64,56,60,-10.3,5,0,1.15,0,0
2011-10-06,69,51,60,-10.2,5,0,0,0,0
2011-10-07,72,53,62.5,-7.5,2,0,0,0,0
2011-10-08,76,54,65,-4.9,0,0,0,0,0
2011-10-09,82,56,69,-0.7,0,4,0,0,0
2011-10-10,78,56,67,-2.6,0,2,0,0,0
2011-10-11,81,58,69.5,0.1,0,5,0,0,0
2011-10-12,99,63,81,11.7,0,16,0,0,0
2011-10-13,98,68,83,13.9,0,18,0,0,0
2011-10-14,84,63,73.5,4.5,0,9,0,0,0
2011-10-15,74,61,67.5,-1.3,0,3,0,0,0
2011-10-16,75,59,67,-1.6,0,2,0,0,0
2011-10-17,81,58,69.5,1,0,5,0,0,0
2011-10-18,71,58,64.5,-3.8,0,0,0,0,0
2011-10-19,70,60,65,-3.2,0,0,0,0,0
2011-10-20,70,60,65,-3,0,0,0,0,0
2011-10-21,70,58,64,-3.9,1,0,0,0,0
2011-10-22,79,54,66.5,-1.2,0,2,0,0,0
2011-10-23,75,58,66.5,-1,0,2,0,0,0
2011-10-24,68,59,63.5,-3.9,1,0,0,0,0
2011-10-25,65,58,61.5,-5.7,3,0,0.02,0,0
2011-10-26,68,55,61.5,-5.5,3,0,0,0,0
2011-10-27,77,50,63.5,-3.3,1,0,0,0,0
2011-10-28,79,51,65,-1.6,0,0,0,0,0
2011-10-29,81,51,66,-0.4,0,1,0,0,0
2011-10-30,84,52,68,1.8,0,3,0,0,0
2011-10-31,73,53,63,-3,2,0,0,0,0
2011-11-01,71,55,63,-2.8,2,0,0,0,0
2011-11-02,82,52,67,1.4,0,2,0,0,0
2011-11-03,73,52,62.5,-2.9,2,0,0,0,0
2011-11-04,63,51,57,-8.2,8,0,0.16,0,0
2011-11-05,63,46,54.5,-10.5,10,0,0,0,0
2011-11-06,61,48,54.5,-10.2,10,0,0.36,0,0
2011-11-07,64,44,54,-10.5,11,0,0,0,0
2011-11-08,69,46,57.5,-6.8,7,0,0,0,0
2011-11-09,76,45,60.5,-3.5,4,0,0,0,0
2011-11-10,75,56,65.5,1.7,0,1,0,0,0
2011-11-11,72,58,65,1.5,0,0,0,0,0
2011-11-12,64,54,59,-4.3,6,0,0.16,0,0
2011-11-13,72,53,62.5,-0.5,2,0,0,0,0
2011-11-14,67,50,58.5,-4.3,6,0,0,0,0
2011-11-15,66,55,60.5,-2,4,0,0,0,0
2011-11-16,67,55,61,-1.3,4,0,0,0,0
2011-11-17,73,51,62,0,3,0,0,0,0
2011-11-18,61,56,58.5,-3.3,6,0,0,0,0
2011-11-19,63,54,58.5,-3,6,0,0,0,0
2011-11-20,56,51,53.5,-7.8,11,0,0.9,0,0
2011-11-21,62,46,54,-7,11,0,0,0,0
2011-11-22,69,47,58,-2.8,7,0,0,0,0
2011-11-23,66,47,56.5,-4,8,0,0,0,0
2011-11-24,62,50,56,-4.3,9,0,0,0,0
2011-11-25,66,47,56.5,-3.6,8,0,0,0,0
2011-11-26,82,46,64,4.2,1,0,0,0,0
2011-11-27,82,54,68,8.4,0,3,0,0,0
2011-11-28,81,57,69,9.6,0,4,0,0,0
2011-11-29,80,55,67.5,8.3,0,3,0,0,0
2011-11-30,69,49,59,0,6,0,0,0,0
2011-12-01,67,51,59,0.2,6,0,0,0,0
2011-12-02,64,47,55.5,-3.2,9,0,0,0,0
2011-12-03,65,45,55,-3.5,10,0,0,0,0
2011-12-04,63,39,51,-7.3,14,0,0,0,0
2011-12-05,64,41,52.5,-5.7,12,0,0,0,0
2011-12-06,63,37,50,-8.1,15,0,0,0,0
2011-12-07,67,41,54,-3.9,11,0,0,0,0
2011-12-08,67,42,54.5,-3.3,10,0,0,0,0
2011-12-09,69,42,55.5,-2.2,9,0,0,0,0
2011-12-10,70,45,57.5,-0.1,7,0,0,0,0
2011-12-11,59,47,53,-4.5,12,0,0,0,0
2011-12-12,53,48,50.5,-7,14,0,0.79,0,0
2011-12-13,62,46,54,-3.4,11,0,0.17,0,0
2011-12-14,61,45,53,-4.3,12,0,0,0,0
2011-12-15,58,43,50.5,-6.8,14,0,0.04,0,0
2011-12-16,68,40,54,-3.3,11,0,0,0,0
2011-12-17,64,48,56,-1.2,9,0,0.01,0,0
2011-12-18,63,47,55,-2.2,10,0,0,0,0
2011-12-19,58,48,53,-4.2,12,0,0,0,0
2011-12-20,64,45,54.5,-2.7,10,0,0,0,0
2011-12-21,64,43,53.5,-3.7,11,0,0,0,0
2011-12-22,65,44,54.5,-2.7,10,0,0,0,0
2011-12-23,67,39,53,-4.2,12,0,0,0,0
2011-12-24,71,40,55.5,-1.8,9,0,0,0,0
2011-12-25,72,40,56,-1.3,9,0,0,0,0
2011-12-26,71,42,56.5,-0.8,8,0,0,0,0
2011-12-27,69,41,55,-2.4,10,0,0,0,0
2011-12-28,76,44,60,2.6,5,0,0,0,0
2011-12-29,73,47,60,2.6,5,0,0,0,0
2011-12-30,66,46,56,-1.5,9,0,0,0,0
2011-12-31,74,41,57.5,0,7,0,0,0,0
2012-01-01,82,46,64,6.4,1,0,0,0,0
2012-01-02,80,45,62.5,4.9,2,0,0,0,0
2012-01-03,79,50,64.5,6.9,0,0,0,0,0
2012-01-04,86,55,70.5,12.8,0,6,0,0,0
2012-01-05,82,55,68.5,10.8,0,4,0,0,0
2012-01-06,73,49,61,3.2,4,0,0,0,0
2012-01-07,64,49,56.5,-1.3,8,0,0,0,0
2012-01-08,69,44,56.5,-1.3,8,0,0,0,0
2012-01-09,74,46,60,2.1,5,0,0,0,0
2012-01-10,70,47,58.5,0.6,6,0,0,0,0
2012-01-11,67,47,57,-0.9,8,0,0,0,0
2012-01-12,75,51,63,5,2,0,0,0,0
2012-01-13,76,44,60,2,5,0,0,0,0
2012-01-14,69,47,58,0,7,0,0,0,0
2012-01-15,63,46,54.5,-3.5,10,0,0,0,0
2012-01-16,59,50,54.5,-3.6,10,0,0,0,0
2012-01-17,59,43,51,-7.1,14,0,0,0,0
2012-01-18,64,43,53.5,-4.6,11,0,0,0,0
2012-01-19,64,42,53,-5.1,12,0,0,0,0
2012-01-20,62,49,55.5,-2.6,9,0,0,0,0
2012-01-21,63,49,56,-2.1,9,0,0.68,0,0
2012-01-22,62,47,54.5,-3.7,10,0,0,0,0
2012-01-23,54,47,50.5,-7.7,14,0,0.62,0,0
2012-01-24,68,44,56,-2.2,9,0,0,0,0
2012-01-25,79,48,63.5,5.3,1,0,0,0,0
2012-01-26,79,50,64.5,6.3,0,0,0,0,0
2012-01-27,78,53,65.5,7.3,0,1,0,0,0
2012-01-28,76,45,60.5,2.3,4,0,0,0,0
2012-01-29,77,47,62,3.7,3,0,0,0,0
2012-01-30,69,46,57.5,-0.8,7,0,0,0,0
2012-01-31,66,50,58,-0.3,7,0,0,0,0
2012-02-01,67,48,57.5,-0.8,7,0,0,0,0
2012-02-02,67,49,58,-0.4,7,0,0,0,0
2012-02-03,72,46,59,0.6,6,0,0,0,0
2012-02-04,72,47,59.5,1.1,5,0,0,0,0
2012-02-05,73,47,60,1.6,5,0,0,0,0
2012-02-06,71,48,59.5,1,5,0,0,0,0
2012-02-07,64,55,59.5,1,5,0,0.01,0,0
2012-02-08,75,49,62,3.4,3,0,0,0,0
2012-02-09,80,51,65.5,6.9,0,1,0,0,0
2012-02-10,71,50,60.5,1.8,4,0,0,0,0
2012-02-11,62,54,58,-0.7,7,0,0.01,0,0
2012-02-12,63,51,57,-1.8,8,0,0,0,0
2012-02-13,59,49,54,-4.8,11,0,0.01,0,0
2012-02-14,61,44,52.5,-6.4,12,0,0,0,0
2012-02-15,57,45,51,-7.9,14,0,0.13,0,0
2012-02-16,69,41,55,-4,10,0,0,0,0
2012-02-17,70,49,59.5,0.5,5,0,0,0,0
2012-02-18,64,48,56,-3.1,9,0,0,0,0
2012-02-19,62,47,54.5,-4.7,10,0,0,0,0
2012-02-20,62,48,55,-4.2,10,0,0,0,0
2012-02-21,74,45,59.5,0.2,5,0,0,0,0
2012-02-22,77,49,63,3.6,2,0,0,0,0
2012-02-23,79,50,64.5,5.1,0,0,0,0,0
2012-02-24,72,51,61.5,2,3,0,0,0,0
2012-02-25,64,51,57.5,-2.1,7,0,0,0,0
2012-02-26,64,50,57,-2.6,8,0,0,0,0
2012-02-27,57,46,51.5,-8.2,13,0,0,0,0
2012-02-28,58,42,50,-9.8,15,0,0,0,0
2012-02-29,59,43,51,-8.8,14,0,0,0,0
2012-03-01,62,49,55.5,-4.3,9,0,0,0,0
2012-03-02,71,46,58.5,-1.4,6,0,0,0,0
2012-03-03,76,48,62,2.1,3,0,0,0,0
2012-03-04,87,55,71,11,0,6,0,0,0
2012-03-05,81,52,66.5,6.5,0,2,0,0,0
2012-03-06,60,50,55,-5.1,10,0,0,0,0
2012-03-07,63,47,55,-5.2,10,0,0,0,0
2012-03-08,72,42,57,-3.2,8,0,0,0,0
2012-03-09,82,47,64.5,4.2,0,0,0,0,0
2012-03-10,74,49,61.5,1.2,3,0,0,0,0
2012-03-11,65,52,58.5,-1.9,6,0,0,0,0
2012-03-12,65,52,58.5,-1.9,6,0,0,0,0
2012-03-13,63,51,57,-3.4,8,0,0,0,0
2012-03-14,66,50,58,-2.5,7,0,0,0,0
2012-03-15,64,53,58.5,-2,6,0,0,0,0
2012-03-16,60,54,57,-3.6,8,0,0,0,0
2012-03-17,56,44,50,-10.6,15,0,0.75,0,0
2012-03-18,58,44,51,-9.7,14,0,0.01,0,0
2012-03-19,60,45,52.5,-8.2,12,0,0,0,0
2012-03-20,68,45,56.5,-4.3,8,0,0,0,0
2012-03-21,74,49,61.5,0.7,3,0,0,0,0
2012-03-22,71,50,60.5,-0.4,4,0,0,0,0
2012-03-23,66,53,59.5,-1.4,5,0,0,0,0
2012-03-24,68,51,59.5,-1.5,5,0,0,0,0
2012-03-25,58,47,52.5,-8.5,12,0,0.91,0,0
2012-03-26,64,47,55.5,-5.6,9,0,0.04,0,0
2012-03-27,65,47,56,-5.2,9,0,0,0,0
2012-03-28,68,48,58,-3.2,7,0,0,0,0
2012-03-29,68,54,61,-0.3,4,0,0,0,0
2012-03-30,68,53,60.5,-0.9,4,0,0,0,0
2012-03-31,64,50,57,-4.5,8,0,0.04,0,0
2012-04-01,68,46,57,-4.5,8,0,0,0,0
2012-04-02,79,50,64.5,2.9,0,0,0,0,0
2012-04-03,77,52,64.5,2.8,0,0,0,0,0
2012-04-04,72,53,62.5,0.7,2,0,0,0,0
2012-04-05,67,53,60,-1.9,5,0,0,0,0
2012-04-06,72,49,60.5,-1.5,4,0,0,0,0
2012-04-07,84,54,69,6.9,0,4,0,0,0
2012-04-08,81,50,65.5,3.3,0,1,0,0,0
2012-04-09,78,50,64,1.7,1,0,0,0,0
2012-04-10,70,49,59.5,-2.9,5,0,0.15,0,0
2012-04-11,63,52,57.5,-5,7,0,0.58,0,0
2012-04-12,65,49,57,-5.7,8,0,0,0,0
2012-04-13,57,46,51.5,-11.3,13,0,0.49,0,0
2012-04-14,62,44,53,-9.9,12,0,0,0,0
2012-04-15,67,51,59,-4,6,0,0,0,0
2012-04-16,77,50,63.5,0.4,1,0,0,0,0
2012-04-17,81,55,68,4.7,0,3,0,0,0
2012-04-18,76,55,65.5,2.1,0,1,0,0,0
2012-04-19,73,56,64.5,1,0,0,0,0,0
2012-04-20,81,56,68.5,4.9,0,4,0,0,0
2012-04-21,75,57,66,2.2,0,1,0,0,0
2012-04-22,69,56,62.5,-1.4,2,0,0,0,0
2012-04-23,62,55,58.5,-5.5,6,0,0,0,0
2012-04-24,72,54,63,-1.1,2,0,0,0,0
2012-04-25,85,58,71.5,7.3,0,7,0.2,0,0
2012-04-26,68,57,62.5,-1.8,2,0,0.29,0,0
2012-04-27,71,55,63,-1.4,2,0,0,0,0
2012-04-28,77,54,65.5,1,0,1,0,0,0
2012-04-29,76,58,67,2.4,0,2,0,0,0
2012-04-30,69,58,63.5,-1.2,1,0,0,0,0
2012-05-01,62,57,59.5,-5.3,5,0,0,0,0
2012-05-02,65,58,61.5,-3.4,3,0,0,0,0
2012-05-03,68,57,62.5,-2.5,2,0,0,0,0
2012-05-04,69,54,61.5,-3.6,3,0,0,0,0
2012-05-05,74,55,64.5,-0.7,0,0,0,0,0
2012-05-06,74,59,66.5,1.3,0,2,0,0,0
2012-05-07,75,59,67,1.7,0,2,0,0,0
2012-05-08,71,57,64,-1.4,1,0,0,0,0
2012-05-09,80,57,68.5,3.1,0,4,0,0,0
2012-05-10,74,59,66.5,1,0,2,0,0,0
2012-05-11,73,58,65.5,0,0,1,0,0,0
2012-05-12,71,58,64.5,-1.1,0,0,0,0,0
2012-05-13,70,57,63.5,-2.2,1,0,0,0,0
2012-05-14,76,55,65.5,-0.2,0,1,0,0,0
2012-05-15,73,56,64.5,-1.3,0,0,0,0,0
2012-05-16,81,58,69.5,3.7,0,5,0,0,0
2012-05-17,77,60,68.5,2.7,0,4,0,0,0
2012-05-18,71,58,64.5,-1.4,0,0,0,0,0
2012-05-19,73,60,66.5,0.6,0,2,0,0,0
2012-05-20,76,58,67,1,0,2,0,0,0
2012-05-21,79,59,69,3,0,4,0,0,0
2012-05-22,77,59,68,1.9,0,3,0,0,0
2012-05-23,73,62,67.5,1.3,0,3,0,0,0
2012-05-24,73,61,67,0.8,0,2,0,0,0
2012-05-25,66,56,61,-5.3,4,0,0.01,0,0
2012-05-26,67,54,60.5,-5.9,4,0,0,0,0
2012-05-27,72,55,63.5,-2.9,1,0,0,0,0
2012-05-28,78,57,67.5,1,0,3,0,0,0
2012-05-29,79,60,69.5,2.9,0,5,0,0,0
2012-05-30,74,58,66,-0.7,0,1,0,0,0
2012-05-31,78,59,68.5,1.7,0,4,0,0,0
2012-06-01,77,60,68.5,1.6,0,4,0,0,0
2012-06-02,74,61,67.5,0.5,0,3,0,0,0
2012-06-03,74,62,68,0.9,0,3,0,0,0
2012-06-04,70,61,65.5,-1.7,0,1,0,0,0
2012-06-05,75,59,67,-0.4,0,2,0,0,0
2012-06-06,75,58,66.5,-1,0,2,0,0,0
2012-06-07,80,62,71,3.3,0,6,0,0,0
2012-06-08,77,61,69,1.2,0,4,0,0,0
2012-06-09,73,61,67,-1,0,2,0,0,0
2012-06-10,76,61,68.5,0.4,0,4,0,0,0
2012-06-11,74,61,67.5,-0.8,0,3,0,0,0
2012-06-12,73,61,67,-1.5,0,2,0,0,0
2012-06-13,74,62,68,-0.6,0,3,0,0,0
2012-06-14,73,61,67,-1.8,0,2,0,0,0
2012-06-15,73,61,67,-2,0,2,0,0,0
2012-06-16,75,62,68.5,-0.7,0,4,0,0,0
2012-06-17,77,60,68.5,-0.9,0,4,0,0,0
2012-06-18,73,60,66.5,-3.1,0,2,0,0,0
2012-06-19,74,60,67,-2.8,0,2,0,0,0
2012-06-20,73,61,67,-3,0,2,0,0,0
2012-06-21,74,61,67.5,-2.7,0,3,0,0,0
2012-06-22,74,60,67,-3.4,0,2,0,0,0
2012-06-23,74,59,66.5,-4.1,0,2,0,0,0
2012-06-24,80,59,69.5,-1.2,0,5,0,0,0
2012-06-25,79,58,68.5,-2.4,0,4,0,0,0
2012-06-26,80,58,69,-2.1,0,4,0,0,0
2012-06-27,82,59,70.5,-0.8,0,6,0,0,0
2012-06-28,79,60,69.5,-2,0,5,0,0,0
2012-06-29,79,60,69.5,-2.2,0,5,0,0,0
2012-06-30,80,60,70,-1.8,0,5,0,0,0
2012-07-01,77,62,69.5,-2.5,0,5,0,0,0
2012-07-02,78,62,70,-2.1,0,5,0,0,0
2012-07-03,76,63,69.5,-2.8,0,5,0,0,0
2012-07-04,73,62,67.5,-4.9,0,3,0,0,0
2012-07-05,74,62,68,-4.6,0,3,0,0,0
2012-07-06,76,61,68.5,-4.2,0,4,0,0,0
2012-07-07,74,58,66,-6.8,0,1,0,0,0
2012-07-08,76,57,66.5,-6.4,0,2,0,0,0
2012-07-09,82,59,70.5,-2.5,0,6,0,0,0
2012-07-10,85,63,74,0.9,0,9,0,0,0
2012-07-11,87,62,74.5,1.3,0,10,0,0,0
2012-07-12,80,64,72,-1.3,0,7,0.01,0,0
2012-07-13,85,65,75,1.6,0,10,0,0,0
2012-07-14,83,61,72,-1.5,0,7,0,0,0
2012-07-15,79,63,71,-2.5,0,6,0,0,0
2012-07-16,75,62,68.5,-5.1,0,4,0,0,0
2012-07-17,77,62,69.5,-4.1,0,5,0,0,0
2012-07-18,79,61,70,-3.7,0,5,0,0,0
2012-07-19,92,66,79,5.3,0,14,0,0,0
2012-07-20,86,65,75.5,1.8,0,11,0,0,0
2012-07-21,83,64,73.5,-0.3,0,9,0,0,0
2012-07-22,80,63,71.5,-2.3,0,7,0,0,0
2012-07-23,77,60,68.5,-5.3,0,4,0,0,0
2012-07-24,78,60,69,-4.8,0,4,0,0,0
2012-07-25,78,60,69,-4.9,0,4,0,0,0
2012-07-26,76,60,68,-5.9,0,3,0,0,0
2012-07-27,77,60,68.5,-5.4,0,4,0,0,0
2012-07-28,79,59,69,-4.9,0,4,0,0,0
2012-07-29,79,60,69.5,-4.4,0,5,0,0,0
2012-07-30,79,62,70.5,-3.4,0,6,0,0,0
2012-07-31,82,62,72,-1.9,0,7,0,0,0
2012-08-01,80,63,71.5,-2.4,0,7,0,0,0
2012-08-02,82,61,71.5,-2.5,0,7,0,0,0
2012-08-03,78,63,70.5,-3.5,0,6,0,0,0
2012-08-04,79,63,71,-3,0,6,0,0,0
2012-08-05,79,62,70.5,-3.5,0,6,0,0,0
2012-08-06,86,65,75.5,1.5,0,11,0,0,0
2012-08-07,91,67,79,5,0,14,0,0,0
2012-08-08,89,68,78.5,4.4,0,14,0,0,0
2012-08-09,90,68,79,4.9,0,14,0,0,0
2012-08-10,89,67,78,3.9,0,13,0,0,0
2012-08-11,92,70,81,6.9,0,16,0,0,0
2012-08-12,92,71,81.5,7.3,0,17,0,0,0
2012-08-13,90,69,79.5,5.3,0,15,0,0,0
2012-08-14,88,68,78,3.8,0,13,0,0,0
2012-08-15,84,66,75,0.8,0,10,0,0,0
2012-08-16,89,66,77.5,3.2,0,13,0,0,0
2012-08-17,93,70,81.5,7.2,0,17,0,0,0
2012-08-18,94,71,82.5,8.2,0,18,0,0,0
2012-08-19,91,71,81,6.6,0,16,0,0,0
2012-08-20,90,70,80,5.6,0,15,0,0,0
2012-08-21,86,69,77.5,3.1,0,13,0,0,0
2012-08-22,83,66,74.5,0.1,0,10,0,0,0
2012-08-23,79,66,72.5,-1.9,0,8,0,0,0
2012-08-24,82,66,74,-0.5,0,9,0,0,0
2012-08-25,77,65,71,-3.5,0,6,0,0,0
2012-08-26,79,64,71.5,-3,0,7,0,0,0
2012-08-27,86,61,73.5,-1,0,9,0,0,0
2012-08-28,90,67,78.5,4,0,14,0,0,0
2012-08-29,92,72,82,7.5,0,17,0,0,0
2012-08-30,90,71,80.5,6,0,16,0,0,0
2012-08-31,86,68,77,2.6,0,12,0,0,0
2012-09-01,88,63,75.5,1.1,0,11,0,0,0
